DATE,HOUR,COUNTRY,UNIT,OFFER_TYPE,ENERGY,PRICE,MATCHED
03/02/2025,1,MI,,C,0.1,250.0,O
03/02/2025,1,MI,,C,1.0,250.0,O
03/02/2025,1,MI,,C,0.5,250.0,O
03/02/2025,1,MI,,C,1.6,250.0,O
03/02/2025,1,MI,,C,0.2,250.0,O
03/02/2025,1,MI,,C,0.5,250.0,O
03/02/2025,1,MI,,C,0.1,250.0,O
03/02/2025,1,MI,,C,4.5,250.0,O
03/02/2025,1,MI,,C,1.8,250.0,O
03/02/2025,1,MI,,C,6.6,250.0,O
03/02/2025,1,MI,,C,5.1,250.0,O
03/02/2025,1,MI,,C,1.2,250.0,O
03/02/2025,1,MI,,C,2.0,250.0,O
03/02/2025,1,MI,,C,1.3,250.0,O
03/02/2025,1,MI,,C,3.4,250.0,O
03/02/2025,1,MI,,C,0.2,250.0,O
03/02/2025,1,MI,,C,6.6,250.0,O
03/02/2025,1,MI,,C,2.4,250.0,O
03/02/2025,1,MI,,C,0.3,250.0,O
03/02/2025,1,MI,,C,0.2,250.0,O
03/02/2025,1,MI,,C,0.5,250.0,O
03/02/2025,1,MI,,C,0.3,250.0,O
03/02/2025,1,MI,,C,19.3,250.0,O
03/02/2025,1,MI,,C,7.1,250.0,O
03/02/2025,1,MI,,C,0.2,250.0,O
03/02/2025,1,MI,,C,0.2,250.0,O
03/02/2025,1,MI,,C,7.9,250.0,O
03/02/2025,1,MI,,C,6.2,245.0,O
03/02/2025,1,MI,,C,50.2,243.36,O
03/02/2025,1,MI,,C,100.0,243.36,O
03/02/2025,1,MI,,C,100.0,243.36,O
03/02/2025,1,MI,,C,5.9,240.0,O
03/02/2025,1,MI,,C,75.0,238.36,O
03/02/2025,1,MI,,C,75.0,238.36,O
03/02/2025,1,MI,,C,21.1,233.36,O
03/02/2025,1,MI,,C,60.0,233.36,O
03/02/2025,1,MI,,C,0.1,232.0,O
03/02/2025,1,MI,,C,0.1,232.0,O
03/02/2025,1,MI,,C,0.1,232.0,O
03/02/2025,1,MI,,C,0.1,232.0,O
03/02/2025,1,MI,,C,36.7,231.0,O
03/02/2025,1,MI,,C,15.3,230.0,O
03/02/2025,1,MI,,C,1.0,230.0,O
03/02/2025,1,MI,,C,96.1,229.68,O
03/02/2025,1,MI,,C,19.2,229.68,O
03/02/2025,1,MI,,C,40.0,228.36,O
03/02/2025,1,MI,,C,0.5,225.0,O
03/02/2025,1,MI,,C,24.1,225.0,O
03/02/2025,1,MI,,C,29.0,225.0,O
03/02/2025,1,MI,,C,15.0,223.36,O
03/02/2025,1,MI,,C,1.2,221.8,O
03/02/2025,1,MI,,C,79.3,221.8,O
03/02/2025,1,MI,,C,1.5,220.0,O
03/02/2025,1,MI,,C,2.4,220.0,O
03/02/2025,1,MI,,C,24.1,220.0,O
03/02/2025,1,MI,,C,1.6,212.0,O
03/02/2025,1,MI,,C,8.2,212.0,O
03/02/2025,1,MI,,C,4.8,212.0,O
03/02/2025,1,MI,,C,1.1,212.0,O
03/02/2025,1,MI,,C,0.2,211.0,O
03/02/2025,1,MI,,C,0.4,211.0,O
03/02/2025,1,MI,,C,21.1,210.0,O
03/02/2025,1,MI,,C,0.5,205.8,O
03/02/2025,1,MI,,C,0.3,205.0,O
03/02/2025,1,MI,,C,9.1,202.0,O
03/02/2025,1,MI,,C,0.3,202.0,O
03/02/2025,1,MI,,C,1.3,200.0,O
03/02/2025,1,MI,,C,0.5,200.0,O
03/02/2025,1,MI,,C,6.0,200.0,O
03/02/2025,1,MI,,C,27.1,200.0,O
03/02/2025,1,MI,,C,0.3,200.0,O
03/02/2025,1,MI,,C,0.4,200.0,O
03/02/2025,1,MI,,C,0.2,200.0,O
03/02/2025,1,MI,,C,0.1,200.0,O
03/02/2025,1,MI,,C,0.1,200.0,O
03/02/2025,1,MI,,C,0.1,200.0,O
03/02/2025,1,MI,,C,1.6,200.0,O
03/02/2025,1,MI,,C,0.3,200.0,O
03/02/2025,1,MI,,C,0.7,200.0,O
03/02/2025,1,MI,,C,0.7,200.0,O
03/02/2025,1,MI,,C,0.3,200.0,O
03/02/2025,1,MI,,C,1.1,200.0,O
03/02/2025,1,MI,,C,0.2,200.0,O
03/02/2025,1,MI,,C,0.1,200.0,O
03/02/2025,1,MI,,C,0.1,200.0,O
03/02/2025,1,MI,,C,0.1,200.0,O
03/02/2025,1,MI,,C,0.1,200.0,O
03/02/2025,1,MI,,C,0.1,200.0,O
03/02/2025,1,MI,,C,1.3,200.0,O
03/02/2025,1,MI,,C,0.8,200.0,O
03/02/2025,1,MI,,C,0.8,200.0,O
03/02/2025,1,MI,,C,9.0,200.0,O
03/02/2025,1,MI,,C,0.5,200.0,O
03/02/2025,1,MI,,C,0.1,200.0,O
03/02/2025,1,MI,,C,0.5,200.0,O
03/02/2025,1,MI,,C,2.4,200.0,O
03/02/2025,1,MI,,C,1.8,200.0,O
03/02/2025,1,MI,,C,12.5,200.0,O
03/02/2025,1,MI,,C,0.8,200.0,O
03/02/2025,1,MI,,C,1.4,200.0,O
03/02/2025,1,MI,,C,0.2,200.0,O
03/02/2025,1,MI,,C,1.1,200.0,O
03/02/2025,1,MI,,C,0.4,200.0,O
03/02/2025,1,MI,,C,0.2,200.0,O
03/02/2025,1,MI,,C,1.9,200.0,O
03/02/2025,1,MI,,C,1.7,200.0,O
03/02/2025,1,MI,,C,1.9,200.0,O
03/02/2025,1,MI,,C,0.5,200.0,O
03/02/2025,1,MI,,C,0.1,200.0,O
03/02/2025,1,MI,,C,7.8,200.0,O
03/02/2025,1,MI,,C,0.1,200.0,O
03/02/2025,1,MI,,C,0.3,200.0,O
03/02/2025,1,MI,,C,0.4,200.0,O
03/02/2025,1,MI,,C,0.4,200.0,O
03/02/2025,1,MI,,C,0.3,200.0,O
03/02/2025,1,MI,,C,0.1,200.0,O
03/02/2025,1,MI,,C,0.7,200.0,O
03/02/2025,1,MI,,C,4.0,200.0,O
03/02/2025,1,MI,,C,0.7,200.0,O
03/02/2025,1,MI,,C,1.5,200.0,O
03/02/2025,1,MI,,C,6.8,200.0,O
03/02/2025,1,MI,,C,1.7,200.0,O
03/02/2025,1,MI,,C,3.8,200.0,O
03/02/2025,1,MI,,C,0.2,200.0,O
03/02/2025,1,MI,,C,0.1,200.0,O
03/02/2025,1,MI,,C,0.4,200.0,O
03/02/2025,1,MI,,C,1.0,190.0,O
03/02/2025,1,MI,,C,0.3,189.0,O
03/02/2025,1,MI,,C,19.4,186.0,O
03/02/2025,1,MI,,C,13.2,181.0,O
03/02/2025,1,MI,,C,6.2,181.0,O
03/02/2025,1,MI,,C,0.1,181.0,O
03/02/2025,1,MI,,C,0.2,181.0,O
03/02/2025,1,MI,,C,5.1,181.0,O
03/02/2025,1,MI,,C,0.1,181.0,O
03/02/2025,1,MI,,C,0.7,181.0,O
03/02/2025,1,MI,,C,1.8,181.0,O
03/02/2025,1,MI,,C,3.9,181.0,O
03/02/2025,1,MI,,C,0.1,181.0,O
03/02/2025,1,MI,,C,0.5,181.0,O
03/02/2025,1,MI,,C,0.7,181.0,O
03/02/2025,1,MI,,C,0.4,181.0,O
03/02/2025,1,MI,,C,1.3,181.0,O
03/02/2025,1,MI,,C,0.1,181.0,O
03/02/2025,1,MI,,C,0.7,181.0,O
03/02/2025,1,MI,,C,21.0,181.0,O
03/02/2025,1,MI,,C,0.5,181.0,O
03/02/2025,1,MI,,C,0.1,180.3,O
03/02/2025,1,MI,,C,0.3,180.3,O
03/02/2025,1,MI,,C,0.2,180.3,O
03/02/2025,1,MI,,C,28.0,180.0,O
03/02/2025,1,MI,,C,5.5,180.0,O
03/02/2025,1,MI,,C,3.4,180.0,O
03/02/2025,1,MI,,C,3.5,180.0,O
03/02/2025,1,MI,,C,1.6,180.0,O
03/02/2025,1,MI,,C,0.7,180.0,O
03/02/2025,1,MI,,C,0.1,180.0,O
03/02/2025,1,MI,,C,2.6,180.0,O
03/02/2025,1,MI,,C,0.4,180.0,O
03/02/2025,1,MI,,C,0.8,180.0,O
03/02/2025,1,MI,,C,0.5,180.0,O
03/02/2025,1,MI,,C,1.1,180.0,O
03/02/2025,1,MI,,C,0.1,180.0,O
03/02/2025,1,MI,,C,2.1,180.0,O
03/02/2025,1,MI,,C,0.3,171.0,O
03/02/2025,1,MI,,C,2.0,170.0,O
03/02/2025,1,MI,,C,11.9,168.0,O
03/02/2025,1,MI,,C,1.2,166.0,O
03/02/2025,1,MI,,C,7.7,165.0,O
03/02/2025,1,MI,,C,14.4,160.85,O
03/02/2025,1,MI,,C,0.1,160.85,O
03/02/2025,1,MI,,C,0.3,160.0,O
03/02/2025,1,MI,,C,0.5,160.0,O
03/02/2025,1,MI,,C,6.0,157.18,O
03/02/2025,1,MI,,C,12.5,154.68,O
03/02/2025,1,MI,,C,6.0,152.18,O
03/02/2025,1,MI,,C,12.5,151.68,O
03/02/2025,1,MI,,C,0.7,151.1,O
03/02/2025,1,MI,,C,0.1,151.1,O
03/02/2025,1,MI,,C,0.4,151.1,O
03/02/2025,1,MI,,C,1.9,151.1,O
03/02/2025,1,MI,,C,0.9,151.1,O
03/02/2025,1,MI,,C,6.3,151.1,O
03/02/2025,1,MI,,C,0.1,151.1,O
03/02/2025,1,MI,,C,0.7,151.1,O
03/02/2025,1,MI,,C,3.4,151.1,O
03/02/2025,1,MI,,C,2.6,151.1,O
03/02/2025,1,MI,,C,3.0,151.1,O
03/02/2025,1,MI,,C,6.5,151.1,O
03/02/2025,1,MI,,C,0.2,151.1,O
03/02/2025,1,MI,,C,0.6,151.1,O
03/02/2025,1,MI,,C,0.6,151.1,O
03/02/2025,1,MI,,C,32.7,151.1,O
03/02/2025,1,MI,,C,0.7,150.0,O
03/02/2025,1,MI,,C,0.3,150.0,O
03/02/2025,1,MI,,C,0.2,150.0,O
03/02/2025,1,MI,,C,3.8,150.0,O
03/02/2025,1,MI,,C,38.0,150.0,O
03/02/2025,1,MI,,C,4.0,149.18,O
03/02/2025,1,MI,,C,12.5,148.68,O
03/02/2025,1,MI,,C,1.0,147.4,O
03/02/2025,1,MI,,C,4.0,147.18,O
03/02/2025,1,MI,,C,7.0,146.5,O
03/02/2025,1,MI,,C,15.7,146.5,O
03/02/2025,1,MI,,C,12.5,145.68,O
03/02/2025,1,MI,,C,33.9,145.0,O
03/02/2025,1,MI,,C,1.0,144.4,O
03/02/2025,1,MI,,C,4.0,142.18,O
03/02/2025,1,MI,,C,23.7,138.5,O
03/02/2025,1,MI,,C,4.0,137.18,O
03/02/2025,1,MI,,C,20.0,135.53,O
03/02/2025,1,MI,,C,2.4,135.0,O
03/02/2025,1,MI,,C,29.3,133.0,O
03/02/2025,1,MI,,C,2.3,132.61,O
03/02/2025,1,MI,,C,4.0,132.18,O
03/02/2025,1,MI,,C,20.0,130.53,O
03/02/2025,1,MI,,C,4.0,130.18,O
03/02/2025,1,MI,,C,0.6,130.0,O
03/02/2025,1,MI,,C,6.7,130.0,O
03/02/2025,1,MI,,C,4.1,129.5,O
03/02/2025,1,MI,,C,19.1,129.5,O
03/02/2025,1,MI,,C,6.0,129.0,O
03/02/2025,1,MI,,C,7.0,129.0,O
03/02/2025,1,MI,,C,14.7,129.0,O
03/02/2025,1,MI,,C,20.0,127.53,O
03/02/2025,1,MI,,C,2.0,127.18,O
03/02/2025,1,MI,,C,5.6,126.35,O
03/02/2025,1,MI,,C,13.1,126.35,O
03/02/2025,1,MI,,C,14.7,126.0,O
03/02/2025,1,MI,,C,20.0,125.53,O
03/02/2025,1,MI,,C,0.2,125.5,O
03/02/2025,1,MI,,C,18.3,125.5,O
03/02/2025,1,MI,,C,3.8,125.5,O
03/02/2025,1,MI,,C,0.9,125.5,O
03/02/2025,1,MI,,C,6.9,125.0,O
03/02/2025,1,MI,,C,20.0,124.03,O
03/02/2025,1,MI,,C,2.3,122.61,O
03/02/2025,1,MI,,C,1.5,122.61,O
03/02/2025,1,MI,,C,2.0,122.18,O
03/02/2025,1,MI,,C,4.1,121.0,O
03/02/2025,1,MI,,C,15.0,120.03,O
03/02/2025,1,MI,,C,6.9,119.0,O
03/02/2025,1,MI,,C,6.1,119.0,O
03/02/2025,1,MI,,C,4.1,117.75,O
03/02/2025,1,MI,,C,7.9,117.72,O
03/02/2025,1,MI,,C,1.2,117.61,O
03/02/2025,1,MI,,C,2.1,117.5,O
03/02/2025,1,MI,,C,5.1,117.5,O
03/02/2025,1,MI,,C,3.1,117.5,O
03/02/2025,1,MI,,C,5.9,117.5,O
03/02/2025,1,MI,,C,6.8,117.5,O
03/02/2025,1,MI,,C,20.0,117.03,O
03/02/2025,1,MI,,C,80.0,115.0,O
03/02/2025,1,MI,,C,7.0,115.0,O
03/02/2025,1,MI,,C,6.0,115.0,O
03/02/2025,1,MI,,C,4.1,114.5,O
03/02/2025,1,MI,,C,20.0,113.03,O
03/02/2025,1,MI,,C,0.9,112.61,O
03/02/2025,1,MI,,C,14.7,112.0,O
03/02/2025,1,MI,,C,70.0,112.0,O
03/02/2025,1,MI,,C,20.0,111.31,O
03/02/2025,1,MI,,C,4.1,111.25,O
03/02/2025,1,MI,,C,2.1,110.0,O
03/02/2025,1,MI,,C,30.0,110.0,O
03/02/2025,1,MI,,C,12.5,109.68,O
03/02/2025,1,MI,,C,25.0,109.03,O
03/02/2025,1,MI,,C,2.4,109.0,O
03/02/2025,1,MI,,C,8.8,109.0,O
03/02/2025,1,MI,,C,7.7,109.0,O
03/02/2025,1,MI,,C,4.4,109.0,O
03/02/2025,1,MI,,C,4.1,108.0,O
03/02/2025,1,MI,,C,10.0,107.0,O
03/02/2025,1,MI,,C,22.1,106.31,O
03/02/2025,1,MI,,C,6.9,106.0,O
03/02/2025,1,MI,,C,8.0,106.0,O
03/02/2025,1,MI,,C,0.8,106.0,O
03/02/2025,1,MI,,C,4.4,106.0,O
03/02/2025,1,MI,,C,3.0,106.0,O
03/02/2025,1,MI,,C,0.2,106.0,O
03/02/2025,1,MI,,C,15.0,105.6,O
03/02/2025,1,MI,,C,20.0,105.03,O
03/02/2025,1,MI,,C,10.3,105.0,O
03/02/2025,1,MI,,C,25.0,105.0,O
03/02/2025,1,MI,,C,6.7,103.8,O
03/02/2025,1,MI,,C,12.0,103.0,O
03/02/2025,1,MI,,C,40.0,103.0,O
03/02/2025,1,MI,,C,15.0,102.6,O
03/02/2025,1,MI,,C,205.0,102.6,O
03/02/2025,1,MI,,C,205.0,102.45,O
03/02/2025,1,MI,,C,190.0,102.32,O
03/02/2025,1,MI,,C,190.0,102.19,O
03/02/2025,1,MI,,C,190.0,102.06,O
03/02/2025,1,MI,,C,25.2,101.94,O
03/02/2025,1,MI,,C,4.0,101.84,O
03/02/2025,1,MI,,C,0.9,100.0,O
03/02/2025,1,MI,,C,40.0,100.0,O
03/02/2025,1,MI,,C,12.5,99.68,O
03/02/2025,1,MI,,C,14.7,99.0,O
03/02/2025,1,MI,,C,6.7,98.36,O
03/02/2025,1,MI,,C,6.7,98.36,O
03/02/2025,1,MI,,C,20.0,96.31,O
03/02/2025,1,MI,,C,15.2,96.0,O
03/02/2025,1,MI,,C,3.2,95.53,O
03/02/2025,1,MI,,C,2.1,95.53,O
03/02/2025,1,MI,,C,16.0,95.5,O
03/02/2025,1,MI,,C,50.0,95.0,O
03/02/2025,1,MI,,C,6.7,93.36,O
03/02/2025,1,MI,,C,6.7,93.36,O
03/02/2025,1,MI,,C,15.2,92.0,O
03/02/2025,1,MI,,C,75.0,90.0,O
03/02/2025,1,MI,,C,6.6,88.36,O
03/02/2025,1,MI,,C,6.6,88.36,O
03/02/2025,1,MI,,C,15.0,88.0,O
03/02/2025,1,MI,,C,20.0,88.0,O
03/02/2025,1,MI,,C,4.8,86.8,O
03/02/2025,1,MI,,C,15.3,84.0,O
03/02/2025,1,MI,,C,1.6,80.53,O
03/02/2025,1,MI,,C,0.7,80.53,O
03/02/2025,1,MI,,C,5.7,80.53,O
03/02/2025,1,MI,,C,0.9,80.53,O
03/02/2025,1,MI,,C,4.2,80.53,O
03/02/2025,1,MI,,C,34.8,80.5,O
03/02/2025,1,MI,,C,24.0,80.5,O
03/02/2025,1,MI,,C,15.2,80.5,O
03/02/2025,1,MI,,C,15.2,80.0,O
03/02/2025,1,MI,,C,52.0,80.0,O
03/02/2025,1,MI,,C,20.0,79.99,O
03/02/2025,1,MI,,C,25.0,74.99,O
03/02/2025,1,MI,,C,28.0,73.0,O
03/02/2025,1,MI,,C,4.8,71.8,O
03/02/2025,1,MI,,C,1.8,70.0,O
03/02/2025,1,MI,,C,2.4,70.0,O
03/02/2025,1,MI,,C,1.4,70.0,O
03/02/2025,1,MI,,C,1.3,70.0,O
03/02/2025,1,MI,,C,0.9,70.0,O
03/02/2025,1,MI,,C,52.0,70.0,O
03/02/2025,1,MI,,C,7.6,70.0,O
03/02/2025,1,MI,,C,1.2,70.0,O
03/02/2025,1,MI,,C,30.0,69.99,O
03/02/2025,1,MI,,C,2.9,65.53,O
03/02/2025,1,MI,,C,1.7,65.53,O
03/02/2025,1,MI,,C,1.3,65.53,O
03/02/2025,1,MI,,C,7.3,65.53,O
03/02/2025,1,MI,,C,6.3,65.53,O
03/02/2025,1,MI,,C,5.0,65.0,O
03/02/2025,1,MI,,C,35.0,64.99,O
03/02/2025,1,MI,,C,12.5,61.5,O
03/02/2025,1,MI,,C,1.9,61.5,O
03/02/2025,1,MI,,C,3.8,61.5,O
03/02/2025,1,MI,,C,8.9,61.5,O
03/02/2025,1,MI,,C,22.9,61.5,O
03/02/2025,1,MI,,C,52.0,60.0,O
03/02/2025,1,MI,,C,40.0,59.99,O
03/02/2025,1,MI,,C,8.9,59.54,O
03/02/2025,1,MI,,C,2.6,59.53,O
03/02/2025,1,MI,,C,3.6,59.53,O
03/02/2025,1,MI,,C,1.7,59.53,O
03/02/2025,1,MI,,C,9.8,59.53,O
03/02/2025,1,MI,,C,114.6,57.78,O
03/02/2025,1,MI,,C,60.8,50.37,O
03/02/2025,1,MI,,C,53.8,50.36,O
03/02/2025,1,MI,,C,1.4,44.53,O
03/02/2025,1,MI,,C,340.0,40.0,O
03/02/2025,1,MI,,C,2.4,35.53,O
03/02/2025,1,MI,,C,30.9,35.43,O
03/02/2025,1,MI,,C,209.9,29.53,O
03/02/2025,1,MI,,C,340.0,28.14,O
03/02/2025,1,MI,,C,60.8,25.86,O
03/02/2025,1,MI,,C,55.8,25.85,O
03/02/2025,1,MI,,C,89.0,25.1,O
03/02/2025,1,MI,,C,89.0,10.1,O
03/02/2025,1,MI,,C,18.0,3.65,O
03/02/2025,1,MI,,C,18.0,3.43,O
03/02/2025,1,MI,,C,1.0,2.0,O
03/02/2025,1,MI,,C,340.0,1.98,O
03/02/2025,1,MI,,C,94.3,1.14,O
03/02/2025,1,MI,,C,94.3,0.37,O
03/02/2025,1,MI,,C,77.0,0.07,O
03/02/2025,1,MI,,C,77.0,0.06,O
03/02/2025,1,MI,,C,0.1,0.0,O
03/02/2025,1,MI,,C,0.1,0.0,O
03/02/2025,1,MI,,C,0.5,0.0,O
03/02/2025,1,MI,,C,53.0,-1.9,O
03/02/2025,1,MI,,C,0.1,-4.5,O
03/02/2025,1,MI,,C,1.0,-5.0,O
03/02/2025,1,MI,,C,0.1,-10.0,O
03/02/2025,1,MI,,C,274.8,-20.0,O
03/02/2025,1,MI,,C,2.0,-25.0,O
03/02/2025,1,MI,,C,116.6,-25.01,O
03/02/2025,1,MI,,C,69.9,-30.0,O
03/02/2025,1,MI,,C,161.8,-40.0,O
03/02/2025,1,MI,,C,91.3,-45.01,O
03/02/2025,1,MI,,C,40.2,-50.0,O
03/02/2025,1,MI,,C,5.9,-51.0,O
03/02/2025,1,MI,,C,58.5,-51.0,O
03/02/2025,1,MI,,C,91.3,-55.01,O
03/02/2025,1,MI,,C,91.3,-65.01,O
03/02/2025,1,MI,,C,2160.3,-100.0,O
03/02/2025,1,MI,,C,32.0,-100.0,O
03/02/2025,1,MI,,C,0.1,-499.0,O
03/02/2025,1,MI,,C,0.1,-499.0,O
03/02/2025,1,MI,,C,0.1,-499.0,O
03/02/2025,1,MI,,C,0.3,-499.0,O
03/02/2025,1,MI,,C,114.3,-500.0,O
03/02/2025,1,MI,,C,5187.6,-500.0,O
03/02/2025,1,MI,,C,13.6,-500.0,O
03/02/2025,1,MI,,V,54.0,-120.0,O
03/02/2025,1,MI,,V,37.0,-120.0,O
03/02/2025,1,MI,,V,0.1,-100.0,O
03/02/2025,1,MI,,V,13.0,-100.0,O
03/02/2025,1,MI,,V,2.6,-60.0,O
03/02/2025,1,MI,,V,3.4,-60.0,O
03/02/2025,1,MI,,V,13.0,-60.0,O
03/02/2025,1,MI,,V,0.5,-50.0,O
03/02/2025,1,MI,,V,15.5,-50.0,O
03/02/2025,1,MI,,V,0.6,-50.0,O
03/02/2025,1,MI,,V,3.0,-50.0,O
03/02/2025,1,MI,,V,1.1,-50.0,O
03/02/2025,1,MI,,V,7.5,-50.0,O
03/02/2025,1,MI,,V,0.7,-50.0,O
03/02/2025,1,MI,,V,1.1,-50.0,O
03/02/2025,1,MI,,V,41.6,-50.0,O
03/02/2025,1,MI,,V,60.0,-50.0,O
03/02/2025,1,MI,,V,2.3,-50.0,O
03/02/2025,1,MI,,V,33.6,-50.0,O
03/02/2025,1,MI,,V,0.2,-50.0,O
03/02/2025,1,MI,,V,18.6,-50.0,O
03/02/2025,1,MI,,V,19.7,-50.0,O
03/02/2025,1,MI,,V,5.0,-50.0,O
03/02/2025,1,MI,,V,99.5,-50.0,O
03/02/2025,1,MI,,V,5.6,-50.0,O
03/02/2025,1,MI,,V,5.6,-50.0,O
03/02/2025,1,MI,,V,1.2,-50.0,O
03/02/2025,1,MI,,V,5.2,-50.0,O
03/02/2025,1,MI,,V,9.4,-50.0,O
03/02/2025,1,MI,,V,19.1,-50.0,O
03/02/2025,1,MI,,V,5.0,-50.0,O
03/02/2025,1,MI,,V,23.0,-50.0,O
03/02/2025,1,MI,,V,9.4,-50.0,O
03/02/2025,1,MI,,V,11.5,-50.0,O
03/02/2025,1,MI,,V,1.0,-50.0,O
03/02/2025,1,MI,,V,1.6,-50.0,O
03/02/2025,1,MI,,V,41.0,-40.0,O
03/02/2025,1,MI,,V,42.0,-40.0,O
03/02/2025,1,MI,,V,78.4,-40.0,O
03/02/2025,1,MI,,V,7.0,-40.0,O
03/02/2025,1,MI,,V,2.8,-38.49,O
03/02/2025,1,MI,,V,24.5,-30.1,O
03/02/2025,1,MI,,V,26.8,-30.01,O
03/02/2025,1,MI,,V,1.5,-30.0,O
03/02/2025,1,MI,,V,42.1,-25.0,O
03/02/2025,1,MI,,V,0.8,-25.0,O
03/02/2025,1,MI,,V,0.9,-25.0,O
03/02/2025,1,MI,,V,1.7,-25.0,O
03/02/2025,1,MI,,V,10.0,-25.0,O
03/02/2025,1,MI,,V,3.8,-25.0,O
03/02/2025,1,MI,,V,0.3,-25.0,O
03/02/2025,1,MI,,V,5.1,-25.0,O
03/02/2025,1,MI,,V,0.5,-25.0,O
03/02/2025,1,MI,,V,0.7,-25.0,O
03/02/2025,1,MI,,V,0.2,-25.0,O
03/02/2025,1,MI,,V,3.5,-25.0,O
03/02/2025,1,MI,,V,0.5,-25.0,O
03/02/2025,1,MI,,V,15.8,-20.01,O
03/02/2025,1,MI,,V,4.5,-20.0,O
03/02/2025,1,MI,,V,6.9,-20.0,O
03/02/2025,1,MI,,V,5.0,-20.0,O
03/02/2025,1,MI,,V,2.0,-20.0,O
03/02/2025,1,MI,,V,45.0,-20.0,O
03/02/2025,1,MI,,V,0.5,-20.0,O
03/02/2025,1,MI,,V,5.7,-20.0,O
03/02/2025,1,MI,,V,4.8,-20.0,O
03/02/2025,1,MI,,V,1.0,-20.0,O
03/02/2025,1,MI,,V,1.1,-20.0,O
03/02/2025,1,MI,,V,2.5,-20.0,O
03/02/2025,1,MI,,V,1.0,-20.0,O
03/02/2025,1,MI,,V,45.5,-20.0,O
03/02/2025,1,MI,,V,4.0,-20.0,O
03/02/2025,1,MI,,V,4.2,-20.0,O
03/02/2025,1,MI,,V,2.5,-20.0,O
03/02/2025,1,MI,,V,0.4,-20.0,O
03/02/2025,1,MI,,V,5.3,-20.0,O
03/02/2025,1,MI,,V,10.3,-20.0,O
03/02/2025,1,MI,,V,8.7,-20.0,O
03/02/2025,1,MI,,V,5.7,-20.0,O
03/02/2025,1,MI,,V,0.6,-20.0,O
03/02/2025,1,MI,,V,3.4,-20.0,O
03/02/2025,1,MI,,V,2.5,-20.0,O
03/02/2025,1,MI,,V,0.1,-20.0,O
03/02/2025,1,MI,,V,0.1,-20.0,O
03/02/2025,1,MI,,V,2.4,-20.0,O
03/02/2025,1,MI,,V,49.6,-20.0,O
03/02/2025,1,MI,,V,1.2,-20.0,O
03/02/2025,1,MI,,V,1.7,-20.0,O
03/02/2025,1,MI,,V,1.6,-20.0,O
03/02/2025,1,MI,,V,1.7,-20.0,O
03/02/2025,1,MI,,V,2.3,-20.0,O
03/02/2025,1,MI,,V,3.3,-20.0,O
03/02/2025,1,MI,,V,0.3,-20.0,O
03/02/2025,1,MI,,V,0.3,-20.0,O
03/02/2025,1,MI,,V,1.2,-20.0,O
03/02/2025,1,MI,,V,7.0,-20.0,O
03/02/2025,1,MI,,V,6.9,-20.0,O
03/02/2025,1,MI,,V,3.4,-20.0,O
03/02/2025,1,MI,,V,45.7,-20.0,O
03/02/2025,1,MI,,V,26.0,-20.0,O
03/02/2025,1,MI,,V,2.0,-20.0,O
03/02/2025,1,MI,,V,38.4,-20.0,O
03/02/2025,1,MI,,V,45.0,-20.0,O
03/02/2025,1,MI,,V,5.5,-20.0,O
03/02/2025,1,MI,,V,37.6,-20.0,O
03/02/2025,1,MI,,V,19.1,-20.0,O
03/02/2025,1,MI,,V,0.1,-20.0,O
03/02/2025,1,MI,,V,0.9,-20.0,O
03/02/2025,1,MI,,V,5.1,-20.0,O
03/02/2025,1,MI,,V,0.6,-20.0,O
03/02/2025,1,MI,,V,20.8,-20.0,O
03/02/2025,1,MI,,V,0.2,-20.0,O
03/02/2025,1,MI,,V,14.3,-20.0,O
03/02/2025,1,MI,,V,13.8,-20.0,O
03/02/2025,1,MI,,V,29.9,-20.0,O
03/02/2025,1,MI,,V,1.6,-20.0,O
03/02/2025,1,MI,,V,10.3,-20.0,O
03/02/2025,1,MI,,V,12.0,-20.0,O
03/02/2025,1,MI,,V,0.4,-19.99,O
03/02/2025,1,MI,,V,9.6,-19.99,O
03/02/2025,1,MI,,V,0.2,-19.99,O
03/02/2025,1,MI,,V,0.5,-19.99,O
03/02/2025,1,MI,,V,0.1,-19.99,O
03/02/2025,1,MI,,V,1.0,-19.99,O
03/02/2025,1,MI,,V,37.4,-19.99,O
03/02/2025,1,MI,,V,2.5,-19.99,O
03/02/2025,1,MI,,V,0.4,-19.99,O
03/02/2025,1,MI,,V,5.0,-19.99,O
03/02/2025,1,MI,,V,18.2,-19.99,O
03/02/2025,1,MI,,V,1.4,-15.0,O
03/02/2025,1,MI,,V,0.7,-15.0,O
03/02/2025,1,MI,,V,5.5,-15.0,O
03/02/2025,1,MI,,V,1.7,-15.0,O
03/02/2025,1,MI,,V,21.9,-15.0,O
03/02/2025,1,MI,,V,0.9,-15.0,O
03/02/2025,1,MI,,V,0.9,-15.0,O
03/02/2025,1,MI,,V,1.0,-15.0,O
03/02/2025,1,MI,,V,1.5,-15.0,O
03/02/2025,1,MI,,V,0.2,-15.0,O
03/02/2025,1,MI,,V,2.8,-15.0,O
03/02/2025,1,MI,,V,37.4,-15.0,O
03/02/2025,1,MI,,V,37.4,-15.0,O
03/02/2025,1,MI,,V,3.0,-15.0,O
03/02/2025,1,MI,,V,5.7,-15.0,O
03/02/2025,1,MI,,V,2.8,-15.0,O
